customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
568efdcd-2e2a-4314-b6ab-61b6ff555186,Female,1,No,No,33,Yes,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,87.77,6373.05,Yes
54b596b0-8272-4fbb-b5ca-ef7d9012baf4,Female,1,Yes,No,52,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,Two year,No,Credit card,47.09,5582.91,Yes
b2c5dbd3-313c-4479-9edd-e21c695d47bb,Female,1,No,Yes,10,No,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,37.39,73.41,Yes
8b69ee4c-1056-475b-9801-aab297cf2abf,Female,1,No,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,,4181.65,Yes
9c60b412-bd58-4989-a192-db981bd557a0,Male,0,Yes,No,21,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.31,4219.13,No
8c5c312a-3078-4cc1-ad42-0f37b01994e9,Male,0,No,No,5,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,55.58,2441.72,No
f3649069-77a1-4901-b27f-338ad91c5df3,Male,1,Yes,No,18,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,76.63,1343.57,Yes
fe54ef98-c73a-4252-a74d-234913cd742e,Female,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,,4946.83,Yes
51324393-12b3-4e52-849f-344c35c986c1,Female,1,Yes,Yes,20,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card,71.72,6461.19,No
0ce4e8ff-b863-490d-991c-194296dd5d12,Female,0,No,No,20,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,35.02,6126.17,No
5410451f-09ae-4489-83fc-151f484892b2,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,42.77,1298.8,Yes
6da549b5-c69a-4fa5-85c9-e6bb37e376fc,Male,0,Yes,No,70,Yes,No phone service,DSL,No internet service,No,No,No,No,No,One year,No,Mailed check,61.86,3423.48,Yes
cbda8737-83c1-441d-aacb-63d837b30acb,Female,1,No,Yes,2,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,58.93,2412.61,Yes
44d4decd-3783-41f7-b269-11e8e04c6221,Male,1,Yes,No,29,No,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,55.9,4870.55,Yes
8e9c5677-1c0a-4624-af12-3e916299cf90,Male,1,No,No,46,Yes,No phone service,DSL,No,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,31.89,4269.59,No
72f9a3b5-8340-4ad2-9262-c0685e83de81,Male,1,No,Yes,40,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card,59.3,303.96,No
45ff79f4-57b1-4b10-934e-7e628ced30b4,Male,0,Yes,No,60,No,No phone service,No,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card,33.89,390.81,No
dc0215b0-ec4c-499e-b6c9-f9115ad6b5e6,Male,1,No,No,38,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,No,Credit card,99.98,2890.91,Yes
2ee61794-a148-4aee-b730-0899f987943e,Male,1,Yes,Yes,66,No,No,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,86.08,5801.91,Yes
88e5f1d0-3ee3-4c72-98ad-837bfe48c2f8,Male,1,No,No,31,No,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,86.29,2612.71,No
eec95b47-5c99-4290-971e-c9c073ca3b6f,Female,1,Yes,Yes,34,Yes,No phone service,No,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,39.39,6392.3,No
a460ab38-c465-4d4e-8218-c4db16ac384d,Male,1,No,No,30,No,No phone service,No,No,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,46.75,3490.01,No
1513ba14-93c1-4da1-b0d6-aa769c492acb,Male,1,No,No,31,No,No,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,No,electronic chck,58.15,551.89,No
c981e70d-7aa5-4bd6-908e-fc15fcb13c29,Male,0,No,Yes,1,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer,30.05,1564.58,No
64242ec2-ae99-429c-9132-6834dcb60896,Female,0,Yes,Yes,69,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,60.09,4124.39,No
71a2e583-f7dd-485f-8ec3-4e8359016864,Female,1,Yes,No,36,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card,27.09,2907.5,Yes
65f86a1c-eeb2-49ce-915b-e30773064bc9,Male,1,No,Yes,44,No,No phone service,No,No,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,45.39,3980.58,No
67e41910-a946-439b-8571-9fecc7827d44,Female,1,No,Yes,12,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer,54.72,4556.43,No
8e39aa62-694d-414f-b17a-46258e19c409,Male,1,Yes,Yes,50,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,32.79,3370.36,No
efdd621d-acc7-4196-b2d3-cba6b8b88846,Female,1,No,Yes,40,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card,33.42,195.2,Yes
be9e27ca-f5a3-4790-92ac-06a4863dd522,Female,1,No,Yes,57,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,100.57,5164.15,No
8c2cdac5-97c9-4264-9f37-722f14579195,Female,0,Yes,Yes,64,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,94.03,5889.09,Yes
53da7ebe-4f34-456c-b3ce-5d3bd21e1705,Male,0,No,No,48,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,One year,Yes,Mailed check,117.78,1893.34,Yes
9d1a82c1-2e00-463a-8c8b-2f9e84c833fc,Female,0,Yes,No,54,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,93.78,629.29,No
7d3a614a-365d-4a19-82c9-ce194cda0541,Male,0,No,Yes,52,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,46.26,3894.6,No
c03d1600-c814-4070-826b-589e65a02898,Male,1,Yes,Yes,6,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,37.45,6899.91,Yes
2eab3514-3e47-4e92-a972-73daec38e341,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,28.95,240.8,Yes
4da74f75-6af6-44be-ae6a-fd7a95b27b03,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,80.48,7231.59,Yes
6d47ec92-b9aa-4fc7-970d-d53b2424540a,Female,0,Yes,No,56,No,No,DSL,Yes,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,108.53,4811.5,Yes
b4c5c316-acbc-4940-811f-8067077903cf,Male,1,Yes,No,7,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer,46.21,1638.28,Yes
d9121053-f806-4839-918a-8dacf4ae3503,Male,0,Yes,Yes,59,Yes,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card,25.91,4163.05,Yes
05b8b40e-1031-4c74-beeb-c324018a8a62,Male,0,Yes,No,55,No,No,DSL,No internet service,No,No,Yes,No internet service,No,One year,Yes,Bank transfer,80.54,118.96,Yes
cdb72bcd-52ff-4bdb-b002-36d98fc5e263,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Credit card,58.62,5113.82,No
365923a5-2998-46d7-8e2c-36a42b5c5edb,Male,0,No,Yes,39,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,67.26,2940.08,No
c891b3ed-8510-4e34-bbe2-ff59a9f8dd36,Female,1,Yes,No,67,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,29.81,2757.98,No
6f936c23-3681-42c1-bf89-12b5425416c0,Male,1,No,Yes,48,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.51,1410.29,Yes
5c724043-941b-4d60-b86a-58218c708448,Male,0,No,No,26,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,25.07,3767.55,No
503d1e85-6459-4073-829c-c4601f24400f,Male,1,No,Yes,8,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,112.74,3534.47,Yes
78d6e824-e594-438c-9515-da91fb7eeb96,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,113.92,7844.37,Yes
8cd96b90-6724-4e67-bb87-68f0a492f39e,Male,0,No,Yes,18,Yes,No phone service,No,No,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer,48.73,321.69,Yes
20e03628-0871-4435-8754-f42d3e52bfc1,Male,0,Yes,Yes,8,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,117.12,5044.95,Yes
c2b978b6-5e8b-44ac-b182-dd022feedcd7,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,75.08,3102.45,Yes
8f128106-257b-4f8e-8aa7-c86a87ff82fe,Male,1,Yes,No,13,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,74.1,1184.41,No
d99e8fe5-1a92-44ad-8db8-c7e8039dae83,Female,1,Yes,No,25,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card,115.29,4279.04,No
d5038f1e-18aa-4159-add6-649ad3944536,Male,1,No,Yes,65,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Mailed check,87.55,5977.26,No
0dc37255-db52-4b41-8d53-598e400a6177,Female,1,No,Yes,71,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,86.57,422.26,No
0bdb9cf0-3879-4014-8eb0-ae8eb0497a8b,Female,0,Yes,Yes,17,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,77.03,2655.45,No
84255ae9-bba6-463f-94f5-10e9b62a1a93,Female,0,Yes,Yes,40,No,No phone service,No,No internet service,Yes,No,No,No,No internet service,One year,Yes,Credit card,88.11,2369.64,Yes
9e45aa68-68da-4d1b-a9eb-2339265fd773,Female,1,Yes,Yes,21,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,106.24,1796.62,Yes
774efbd1-8eca-4731-a4e9-7086d27d4f93,Female,1,No,Yes,4,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,63.21,4433.25,No
39951fc6-4ada-4d01-9712-7597e432b05b,Female,0,No,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,22.52,7043.93,Yes
bd254896-1612-429c-b445-c47d68aa8602,Female,1,No,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,Yes,Mailed check,29.49,3099.6,Yes
1dc613dc-4832-49e7-9543-7fa0e6d74eab,Female,0,Yes,No,42,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Credit card,39.78,5670.95,Yes
70173827-99d1-41e4-b6b6-6b15ece03269,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,76.32,7913.26,No
d6bc49db-5244-451f-a76c-bb961d242f9b,Female,1,No,Yes,2,No,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,56.06,5469.51,No
44d66de1-3c64-4ebd-88bc-41543d6da876,Male,1,Yes,Yes,64,No,Yes,No,No,No,No,No internet service,No internet service,No,Two year,No,Mailed check,108.53,152.5,No
e27bc81a-8442-4c2f-81db-55d98d1f89f9,Female,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,101.18,3457.54,Yes
23d29402-61a6-4d1a-b6b5-7e609d46f492,Male,1,No,Yes,12,No,No phone service,No,Yes,No,Yes,No,No,No internet service,One year,No,Mailed check,34.42,7277.41,Yes
5c4e81ec-8b1f-4e04-b855-c927953dbca3,Female,0,Yes,Yes,36,No,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Credit card,59.68,2160.83,Yes
9413c584-8991-40f5-a1ec-8309a79ad916,Male,1,Yes,No,0,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card,27.97,2448.96,Yes
6d2a6368-ff9e-41c7-a620-c7d6f7811cbb,Female,0,No,Yes,34,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,36.08,117.79,No
a094a792-54fb-4967-8659-e9f041288866,Female,0,No,Yes,7,No,No phone service,DSL,No,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,81.35,2308.85,Yes
ef53136f-76e5-4470-b68f-2e50f1e51608,Female,0,No,No,30,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,98.81,2493.21,Yes
5bfc73f1-1981-4e32-ae6e-884754102aeb,Female,0,Yes,Yes,46,No,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer,95.48,449.19,Yes
5fcbae6c-3509-4ce7-8a3e-68b8f57979fe,Male,1,No,Yes,27,No,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,75.15,2139.53,Yes
0eedef31-90a1-4d27-949e-602246ba77d6,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,85.21,4370.86,No
a8119383-447d-4fbb-8eeb-4e7d3aeb61ef,Female,1,No,Yes,25,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer,68.91,7117.77,Yes
20129bab-b80b-4d85-a910-aafe14bb7072,Female,0,No,Yes,53,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,87.16,2968.72,No
82755de6-f889-4141-844b-ea8f7025a373,Female,1,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,104.92,5755.34,Yes
e8d74e8a-7233-481a-b354-6e602b2f9ac0,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card,41.63,663.75,Yes
f79b3e4a-43d3-45ea-8da1-254edfdcb5f8,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,31.83,2385.33,No
de2f3d85-8b09-465d-947d-487ee5f1ffa6,Female,1,No,No,71,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,53.67,5192.81,No
23df7d33-c298-4732-aed3-263863f3e91b,Male,1,Yes,No,24,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,Yes,Credit card,93.93,6909.63,Yes
f7f1b959-b960-49c0-9220-e686fa821e06,Male,1,No,No,12,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,26.71,3553.61,No
9064f0dd-dc00-495c-895a-88337909d25e,Male,0,Yes,No,61,No,Yes,No,No,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,97.29,3436.34,No
fc8eccd6-31b2-4424-bf96-b661896fc05b,Male,1,Yes,No,32,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,26.16,6792.4,No
056c5573-f1d0-45c9-9c80-3d8f50af7bae,Female,1,No,No,37,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,19.86,1017.28,No
a767a79b-99a8-49a6-9d06-afc9dcf124be,Male,0,Yes,Yes,60,No,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,No,Bank transfer,79.01,3905.58,No
4192a334-b902-4bb0-b061-f3886656ffbf,Female,0,Yes,No,4,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,38.82,5931.86,No
13e6111f-e4ba-408d-8258-99a280c910a9,Male,0,No,No,27,No,No,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Electronic check,44.21,3765.03,Yes
ffbc7d53-de0b-4651-98e6-54fc6fe30f99,Male,1,Yes,No,40,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,119.56,6421.37,Yes
a1a78898-0ff0-42ca-9481-0aade8098443,Female,1,Yes,No,12,No,No,No,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Credit card,115.54,7266.31,Yes
562d8440-aedc-42c3-b956-2fd6ba33b029,Female,0,No,No,32,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,88.97,7045.69,Yes
862c3406-edb7-475a-84e5-44c512162ae4,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,57.61,2719.28,Yes
a182c8f5-0523-4bd9-8d40-d6db3936adc1,Male,1,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,47.48,5490.75,No
4e0940b3-e8dd-4324-92e8-d08ff3a74692,Female,0,Yes,Yes,42,No,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,87.02,4985.0,Yes
1cb69d55-8d8b-421e-8cc2-15607763bc77,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,46.72,2337.54,No
1d10ca7b-b025-4254-85a8-bd63844717a7,Male,1,No,Yes,41,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,One year,No,Bank transfer,22.3,5084.9,No
6d2a4335-b948-4436-b332-e1049eb51ce7,Female,1,Yes,No,35,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Credit card,90.79,656.45,Yes
de1682cd-4379-445f-a9d1-432ff0b9f688,Male,1,No,Yes,2,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,92.25,1698.79,No
ddac9718-11cc-4af2-ad6c-d68d35f6b3df,Male,0,No,Yes,53,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,24.67,610.72,Yes
a45091ae-f5f8-4746-81bb-679b24db1e55,Female,0,Yes,Yes,44,No,No phone service,No,No,No,Yes,No internet service,No internet service,No,Two year,No,Credit card,98.91,4553.21,Yes
d9ab75da-7348-4407-b372-efe71497e8a9,Female,1,Yes,No,66,Yes,No,No,No internet service,No,No,No internet service,No,Yes,One year,Yes,Mailed check,63.22,1854.12,No
2b8f9eb1-8505-41bd-9f19-9b2e4809514e,Male,1,No,No,53,Yes,No,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,115.74,4698.59,No
b0903973-80a7-4491-a4dc-a27103dedb85,Male,0,Yes,No,62,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Bank transfer,74.48,7748.84,Yes
6e700192-799f-4140-bc35-dce25dc1333a,Female,0,No,No,58,No,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,67.86,5440.82,No
03ea7c7c-9212-41a4-81fd-e5a702569ca9,Male,1,No,No,72,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.37,2320.94,No
7f36b7ee-ff55-4cc8-aa83-a82a1c5fb107,Female,0,No,No,71,No,Yes,No,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,22.29,3240.11,Yes
01c7619f-7821-46b3-87a3-fb2afb3729ed,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,78.2,7126.66,No
2fb8dae1-3df7-4862-8861-45455610b8cf,Female,0,No,No,35,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,114.19,2752.23,Yes
7929c643-48cd-44c9-b087-7ad0d3295567,Male,1,Yes,Yes,28,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,,573.35,No
4d49a853-e7c6-42e3-a08b-a482093053b0,Male,0,No,Yes,66,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,100.17,7401.59,Yes
da376aef-1055-4f80-81a6-fe632b2552cc,Female,0,Yes,No,51,No,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,116.29,4493.38,Yes
e939aa72-4228-4af8-ad56-744a82c73f7a,Male,0,Yes,No,3,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,110.81,3321.29,Yes
965ed689-c9e4-45b4-9651-e5e6541c0ddd,Female,0,No,No,11,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,76.16,5498.75,Yes
db518879-041e-45b0-bffd-2cd5eb8618c4,Female,1,No,No,40,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,69.18,2195.24,Yes
99624a60-0863-464a-b3a0-e84c4d7112d4,Male,1,Yes,Yes,36,No,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,34.72,1772.51,No
5af45810-0bb9-4981-849d-a629116815de,Female,1,Yes,No,14,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,85.37,6332.34,No
27b5e6a6-83ce-42e1-ba79-96553ea1cf0e,Female,1,No,Yes,68,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,49.17,190.78,Yes
566cd431-772f-4c6f-a180-cb500ef20ff9,Female,0,No,Yes,54,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,114.55,1223.82,No
4a908a06-b1fc-448e-aa03-23aad341e7ea,Female,1,No,Yes,58,No,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,91.09,4340.88,Yes
8db6959b-9482-4f64-a4af-63811b67f5fc,Female,1,Yes,Yes,25,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,45.0,7060.54,No
f6e488ff-4869-4cff-ab68-cf26e6e0a285,Female,1,Yes,No,20,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,79.24,4558.69,No
7b0c206d-39eb-44a4-be6b-cb48de7b942a,Female,1,Yes,No,7,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Mailed check,113.84,3653.87,No
adec74c3-d77a-410d-96a1-eda0870a24d9,Female,0,No,No,23,No,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Bank transfer,48.18,4888.17,No
9a2640f7-30b8-4e54-aa3d-804fd214c270,Female,0,Yes,No,12,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,19.25,3883.96,No
3393d294-cebf-43af-8928-dfa76f2c44b9,Female,0,Yes,Yes,21,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card,110.5,7220.02,Yes
9d0c5773-1773-41c2-9a64-4d5f26959de4,Female,1,Yes,Yes,31,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,113.25,6072.16,No
0cd1101e-28d2-4655-9553-5bd75d57d4a5,Male,0,No,No,66,No,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Credit card,39.69,3151.67,Yes
7911e711-d7e5-478e-ad3a-27989041af29,Male,1,No,No,72,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,81.49,3761.89,No
f5fbcb62-5374-40ce-940e-9d9cf2682da2,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,100.52,,Yes
b9f56b6c-4862-4803-b735-b19ed4bad94e,Female,1,No,Yes,4,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer,76.77,5505.47,Yes
4f49840e-2925-403a-b1f6-25dfa2633ea8,Female,0,No,No,66,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card,60.89,6062.36,Yes
62128612-963f-4471-8e99-373d7b83e149,Female,1,No,No,17,Yes,No,No,No internet service,No,Yes,No,No internet service,No,Two year,No,Electronic check,99.53,767.76,No
7677fd36-920c-4648-a064-e3acbf5c06c2,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.77,403.72,Yes
ec773cbe-6d98-4fac-8d33-3719b65fcf18,Male,1,No,No,40,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,100.62,3933.79,No
baa9059f-ebdc-4c64-b9ba-b3c9190b6717,Female,0,No,No,37,No,No phone service,No,No internet service,No,No,No,No,Yes,Two year,No,Mailed check,109.87,2418.81,Yes
174a33d4-32cc-4703-a445-2adc6fd2b95d,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,111.48,6103.09,Yes
f14f2b40-d429-4b25-bdc9-b878100cf493,Female,1,No,No,62,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,88.86,5488.15,No
bb4b3768-c773-4aed-9720-204dd73b838b,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,114.73,5480.38,Yes
3aa8b968-3aec-441d-805e-55e305cae57e,Female,0,Yes,Yes,22,No,No phone service,DSL,No internet service,No,Yes,No,Yes,No,One year,No,Bank transfer,91.02,4763.27,Yes
